item_id,purchase_count,price,stocks,sales,stock_value,profit_status
item_0542,25,73.0,29,1825.0,2117.0,profit
item_0543,29,100.0,97,2900.0,9700.0,profit
item_0544,11,137.0,89,1507.0,12193.0,profit
item_0545,10,101.0,37,1010.0,3737.0,profit
item_0546,21,32.0,47,672.0,1504.0,profit
item_0547,48,139.0,10,6672.0,1390.0,profit
item_0548,22,68.0,79,1496.0,5372.0,profit
item_0549,15,33.0,49,495.0,1617.0,profit
item_0550,4,80.0,22,320.0,1760.0,profit
item_0551,39,137.0,67,5343.0,9179.0,profit
item_0552,4,82.0,90,328.0,7380.0,profit
item_0553,32,102.0,69,3264.0,7038.0,profit
item_0554,32,62.0,45,1984.0,2790.0,profit
item_0555,41,118.0,44,4838.0,5192.0,profit
item_0556,1,27.0,99,27.0,2673.0,profit
item_0557,20,15.0,65,300.0,975.0,profit
item_0558,11,145.0,76,1595.0,11020.0,profit
item_0559,26,53.0,86,1378.0,4558.0,profit
item_0560,9,21.0,72,189.0,1512.0,profit
item_0561,3,84.0,36,252.0,3024.0,profit
item_0562,26,45.0,50,1170.0,2250.0,profit
item_0563,17,100.0,98,1700.0,9800.0,profit
item_0564,47,69.0,84,3243.0,5796.0,profit
item_0565,44,110.0,95,4840.0,10450.0,profit
item_0566,37,136.0,95,5032.0,12920.0,profit
item_0567,1,141.0,44,141.0,6204.0,profit
item_0568,29,19.0,32,551.0,608.0,profit
item_0569,6,60.0,11,360.0,660.0,profit
item_0570,33,82.0,33,2706.0,2706.0,profit
item_0571,13,99.0,98,1287.0,9702.0,profit
item_0572,19,90.0,84,1710.0,7560.0,profit
item_0573,42,88.0,92,3696.0,8096.0,profit
item_0574,37,29.0,95,1073.0,2755.0,profit
item_0575,45,127.0,73,5715.0,9271.0,profit
item_0576,12,60.0,82,720.0,4920.0,profit
item_0577,11,127.0,93,1397.0,11811.0,profit
item_0578,25,150.0,86,3750.0,12900.0,profit
item_0579,9,98.0,28,882.0,2744.0,profit
item_0580,19,128.0,17,2432.0,2176.0,profit
item_0581,3,122.0,47,366.0,5734.0,profit
item_0582,8,148.0,53,1184.0,7844.0,profit
item_0583,47,98.0,39,4606.0,3822.0,profit
item_0584,19,146.0,51,2774.0,7446.0,profit
item_0585,14,48.0,94,672.0,4512.0,profit
item_0586,44,77.0,79,3388.0,6083.0,profit
item_0587,40,27.0,30,1080.0,810.0,profit
item_0588,10,24.0,94,240.0,2256.0,profit
item_0589,0,38.0,89,0.0,3382.0,loss
item_0590,12,132.0,13,1584.0,1716.0,profit
item_0591,29,71.0,82,2059.0,5822.0,profit
item_0592,36,28.0,76,1008.0,2128.0,profit
item_0593,39,34.0,10,1326.0,340.0,profit
item_0594,39,70.0,49,2730.0,3430.0,profit
item_0595,21,21.0,90,441.0,1890.0,profit
item_0596,13,16.0,34,208.0,544.0,profit
item_0597,44,74.0,77,3256.0,5698.0,profit
item_0598,47,20.0,44,940.0,880.0,profit
item_0599,35,62.0,36,2170.0,2232.0,profit
item_0600,43,126.0,90,5418.0,11340.0,profit
item_0601,39,24.0,81,936.0,1944.0,profit
item_0602,44,41.0,74,1804.0,3034.0,profit
item_0603,49,72.0,100,3528.0,7200.0,profit
item_0604,21,127.0,42,2667.0,5334.0,profit
item_0605,1,40.0,14,40.0,560.0,profit
item_0606,49,100.0,20,4900.0,2000.0,profit
item_0607,43,91.0,76,3913.0,6916.0,profit
item_0608,41,71.0,43,2911.0,3053.0,profit
item_0609,30,144.0,53,4320.0,7632.0,profit
item_0610,28,37.0,86,1036.0,3182.0,profit
item_0611,45,133.0,10,5985.0,1330.0,profit
item_0612,7,121.0,43,847.0,5203.0,profit
item_0613,33,92.0,36,3036.0,3312.0,profit
item_0614,16,96.0,95,1536.0,9120.0,profit
item_0615,18,61.0,33,1098.0,2013.0,profit
item_0616,0,77.0,74,0.0,5698.0,loss
item_0617,10,98.0,44,980.0,4312.0,profit
item_0618,23,60.0,25,1380.0,1500.0,profit
item_0619,12,16.0,71,192.0,1136.0,profit
item_0620,47,116.0,10,5452.0,1160.0,profit
item_0621,22,108.0,76,2376.0,8208.0,profit
item_0622,15,37.0,36,555.0,1332.0,profit
item_0623,3,122.0,60,366.0,7320.0,profit
item_0624,3,130.0,54,390.0,7020.0,profit
item_0625,14,78.0,40,1092.0,3120.0,profit
item_0626,46,103.0,94,4738.0,9682.0,profit
item_0627,8,145.0,27,1160.0,3915.0,profit
item_0628,45,66.0,18,2970.0,1188.0,profit
item_0629,17,52.0,80,884.0,4160.0,profit
item_0630,33,98.0,65,3234.0,6370.0,profit
item_0631,25,122.0,48,3050.0,5856.0,profit
item_0632,28,64.0,69,1792.0,4416.0,profit
item_0633,49,57.0,52,2793.0,2964.0,profit
item_0634,48,64.0,21,3072.0,1344.0,profit
item_0635,41,38.0,90,1558.0,3420.0,profit
item_0636,43,91.0,12,3913.0,1092.0,profit
item_0637,48,128.0,64,6144.0,8192.0,profit
item_0638,18,146.0,38,2628.0,5548.0,profit
item_0639,22,49.0,18,1078.0,882.0,profit
item_0640,7,66.0,72,462.0,4752.0,profit
item_0641,48,121.0,26,5808.0,3146.0,profit
item_0642,43,78.0,85,3354.0,6630.0,profit
item_0643,35,116.0,46,4060.0,5336.0,profit
item_0644,15,37.0,38,555.0,1406.0,profit
item_0645,30,104.0,67,3120.0,6968.0,profit
item_0646,4,57.0,81,228.0,4617.0,profit
item_0647,36,53.0,51,1908.0,2703.0,profit
item_0648,29,94.0,17,2726.0,1598.0,profit
item_0649,33,115.0,92,3795.0,10580.0,profit
item_0650,26,22.0,13,572.0,286.0,profit
item_0651,13,41.0,82,533.0,3362.0,profit
item_0652,4,116.0,75,464.0,8700.0,profit
item_0653,14,81.0,27,1134.0,2187.0,profit
item_0654,27,98.0,97,2646.0,9506.0,profit
item_0655,19,97.0,83,1843.0,8051.0,profit
item_0656,10,32.0,90,320.0,2880.0,profit
item_0657,14,93.0,46,1302.0,4278.0,profit
item_0658,17,18.0,93,306.0,1674.0,profit
item_0659,5,31.0,93,155.0,2883.0,profit
item_0660,3,78.0,47,234.0,3666.0,profit
item_0661,29,89.0,100,2581.0,8900.0,profit
item_0662,1,31.0,50,31.0,1550.0,profit
item_0663,13,21.0,73,273.0,1533.0,profit
item_0664,3,77.0,42,231.0,3234.0,profit
item_0665,41,147.0,43,6027.0,6321.0,profit
item_0666,45,125.0,77,5625.0,9625.0,profit
item_0667,38,83.0,42,3154.0,3486.0,profit
item_0668,39,57.0,14,2223.0,798.0,profit
item_0669,31,23.0,47,713.0,1081.0,profit
item_0670,50,78.0,64,3900.0,4992.0,profit
item_0671,33,132.0,68,4356.0,8976.0,profit
item_0672,8,115.0,66,920.0,7590.0,profit
item_0673,25,142.0,81,3550.0,11502.0,profit
item_0674,43,146.0,99,6278.0,14454.0,profit
item_0675,43,102.0,88,4386.0,8976.0,profit
item_0676,11,132.0,43,1452.0,5676.0,profit
item_0677,19,30.0,59,570.0,1770.0,profit
item_0678,42,21.0,31,882.0,651.0,profit
item_0679,2,78.0,13,156.0,1014.0,profit
item_0680,31,22.0,10,682.0,220.0,profit
item_0681,27,68.0,84,1836.0,5712.0,profit
item_0682,25,101.0,83,2525.0,8383.0,profit
item_0683,9,121.0,68,1089.0,8228.0,profit
item_0684,3,88.0,90,264.0,7920.0,profit
item_0685,7,104.0,98,728.0,10192.0,profit
item_0686,26,99.0,84,2574.0,8316.0,profit
item_0687,43,71.0,14,3053.0,994.0,profit
item_0688,35,140.0,62,4900.0,8680.0,profit
item_0689,46,61.0,35,2806.0,2135.0,profit
item_0690,25,42.0,57,1050.0,2394.0,profit
item_0691,19,57.0,88,1083.0,5016.0,profit
item_0692,5,58.0,44,290.0,2552.0,profit
item_0693,11,67.0,30,737.0,2010.0,profit
item_0694,10,32.0,35,320.0,1120.0,profit
item_0695,29,28.0,18,812.0,504.0,profit
item_0696,12,56.0,18,672.0,1008.0,profit
item_0697,22,56.0,64,1232.0,3584.0,profit
item_0698,19,95.0,72,1805.0,6840.0,profit
item_0699,48,41.0,28,1968.0,1148.0,profit
item_0700,1,49.0,61,49.0,2989.0,profit
item_0701,2,51.0,36,102.0,1836.0,profit
item_0702,31,48.0,27,1488.0,1296.0,profit
item_0703,32,91.0,46,2912.0,4186.0,profit
item_0704,25,49.0,21,1225.0,1029.0,profit
item_0705,5,47.0,41,235.0,1927.0,profit
item_0706,45,29.0,78,1305.0,2262.0,profit
item_0707,22,76.0,79,1672.0,6004.0,profit
item_0708,50,87.0,32,4350.0,2784.0,profit
item_0709,1,29.0,18,29.0,522.0,profit
item_0710,26,22.0,17,572.0,374.0,profit
item_0711,50,35.0,75,1750.0,2625.0,profit
item_0712,16,115.0,83,1840.0,9545.0,profit
item_0713,50,18.0,19,900.0,342.0,profit
item_0714,10,118.0,26,1180.0,3068.0,profit
item_0715,35,36.0,51,1260.0,1836.0,profit
item_0716,21,113.0,67,2373.0,7571.0,profit
item_0717,23,114.0,75,2622.0,8550.0,profit
item_0718,11,37.0,98,407.0,3626.0,profit
item_0719,27,19.0,81,513.0,1539.0,profit
item_0720,20,100.0,93,2000.0,9300.0,profit
item_0721,38,69.0,92,2622.0,6348.0,profit
item_0722,19,135.0,84,2565.0,11340.0,profit
item_0723,10,76.0,19,760.0,1444.0,profit
item_0724,12,70.0,47,840.0,3290.0,profit
item_0725,18,62.0,31,1116.0,1922.0,profit
item_0726,27,102.0,21,2754.0,2142.0,profit
item_0727,34,126.0,51,4284.0,6426.0,profit
item_0728,32,43.0,18,1376.0,774.0,profit
item_0729,16,101.0,12,1616.0,1212.0,profit
item_0730,16,73.0,12,1168.0,876.0,profit
item_0731,22,64.0,15,1408.0,960.0,profit
item_0732,27,136.0,28,3672.0,3808.0,profit
item_0733,22,38.0,100,836.0,3800.0,profit
item_0734,5,23.0,72,115.0,1656.0,profit
item_0735,37,145.0,79,5365.0,11455.0,profit
item_0736,35,146.0,60,5110.0,8760.0,profit
item_0737,11,23.0,83,253.0,1909.0,profit
item_0738,25,145.0,58,3625.0,8410.0,profit
item_0739,49,60.0,73,2940.0,4380.0,profit
item_0740,2,102.0,84,204.0,8568.0,profit
item_0741,34,107.0,10,3638.0,1070.0,profit
item_0742,20,112.0,19,2240.0,2128.0,profit
item_0743,41,58.0,15,2378.0,870.0,profit
item_0744,46,20.0,96,920.0,1920.0,profit
item_0745,13,122.0,16,1586.0,1952.0,profit
item_0746,10,101.0,38,1010.0,3838.0,profit
item_0747,48,107.0,70,5136.0,7490.0,profit
item_0748,12,33.0,15,396.0,495.0,profit
item_0749,34,146.0,21,4964.0,3066.0,profit
item_0750,22,102.0,58,2244.0,5916.0,profit
item_0751,3,126.0,54,378.0,6804.0,profit
item_0752,8,90.0,10,720.0,900.0,profit
item_0753,33,32.0,45,1056.0,1440.0,profit
item_0754,40,83.0,71,3320.0,5893.0,profit
item_0755,45,37.0,34,1665.0,1258.0,profit
item_0756,33,72.0,32,2376.0,2304.0,profit
item_0757,31,142.0,96,4402.0,13632.0,profit
item_0758,22,94.0,53,2068.0,4982.0,profit
item_0759,44,148.0,28,6512.0,4144.0,profit
item_0760,8,38.0,28,304.0,1064.0,profit
item_0761,8,32.0,69,256.0,2208.0,profit
item_0762,47,87.0,98,4089.0,8526.0,profit
item_0763,17,27.0,13,459.0,351.0,profit
item_0764,1,41.0,13,41.0,533.0,profit
item_0765,15,110.0,96,1650.0,10560.0,profit
item_0766,6,41.0,30,246.0,1230.0,profit
item_0767,35,150.0,54,5250.0,8100.0,profit
item_0768,47,126.0,12,5922.0,1512.0,profit
item_0769,14,114.0,15,1596.0,1710.0,profit
item_0770,43,75.0,55,3225.0,4125.0,profit
item_0771,13,135.0,47,1755.0,6345.0,profit
item_0772,7,19.0,25,133.0,475.0,profit
item_0773,38,28.0,57,1064.0,1596.0,profit
item_0774,5,129.0,28,645.0,3612.0,profit
item_0775,25,28.0,21,700.0,588.0,profit
item_0776,35,89.0,70,3115.0,6230.0,profit
item_0777,24,136.0,12,3264.0,1632.0,profit
item_0778,25,109.0,65,2725.0,7085.0,profit
item_0779,30,104.0,39,3120.0,4056.0,profit
item_0780,8,68.0,95,544.0,6460.0,profit
item_0781,38,92.0,12,3496.0,1104.0,profit
item_0782,0,130.0,60,0.0,7800.0,loss
item_0783,39,123.0,11,4797.0,1353.0,profit
item_0784,25,97.0,92,2425.0,8924.0,profit
item_0785,41,98.0,41,4018.0,4018.0,profit
item_0786,23,68.0,72,1564.0,4896.0,profit
item_0787,45,101.0,38,4545.0,3838.0,profit
item_0788,40,34.0,75,1360.0,2550.0,profit
item_0789,38,18.0,85,684.0,1530.0,profit
item_0790,30,145.0,26,4350.0,3770.0,profit
item_0791,30,68.0,100,2040.0,6800.0,profit
item_0792,46,60.0,57,2760.0,3420.0,profit
item_0793,10,90.0,27,900.0,2430.0,profit
item_0794,49,93.0,20,4557.0,1860.0,profit
item_0795,15,96.0,29,1440.0,2784.0,profit
item_0796,1,79.0,14,79.0,1106.0,profit
item_0797,49,74.0,45,3626.0,3330.0,profit
item_0798,16,19.0,63,304.0,1197.0,profit
item_0799,22,84.0,70,1848.0,5880.0,profit
item_0800,23,84.0,12,1932.0,1008.0,profit
item_0801,25,127.0,66,3175.0,8382.0,profit
item_0802,0,60.0,49,0.0,2940.0,loss
item_0803,29,51.0,16,1479.0,816.0,profit
item_0804,4,25.0,83,100.0,2075.0,profit
item_0805,49,41.0,37,2009.0,1517.0,profit
item_0806,1,38.0,39,38.0,1482.0,profit
item_0807,30,115.0,14,3450.0,1610.0,profit
item_0808,22,115.0,26,2530.0,2990.0,profit
item_0809,28,101.0,33,2828.0,3333.0,profit
item_0810,21,116.0,99,2436.0,11484.0,profit
item_0811,30,86.0,65,2580.0,5590.0,profit
item_0812,49,34.0,57,1666.0,1938.0,profit
item_0813,23,62.0,67,1426.0,4154.0,profit
item_0814,31,131.0,36,4061.0,4716.0,profit
item_0815,29,83.0,66,2407.0,5478.0,profit
item_0816,49,100.0,100,4900.0,10000.0,profit
item_0817,1,135.0,66,135.0,8910.0,profit
item_0818,37,135.0,71,4995.0,9585.0,profit
item_0819,23,112.0,83,2576.0,9296.0,profit
item_0820,25,48.0,69,1200.0,3312.0,profit
item_0821,8,139.0,52,1112.0,7228.0,profit
item_0822,31,132.0,41,4092.0,5412.0,profit
item_0823,48,111.0,58,5328.0,6438.0,profit
item_0824,46,58.0,31,2668.0,1798.0,profit
item_0825,46,46.0,66,2116.0,3036.0,profit
item_0826,23,47.0,70,1081.0,3290.0,profit
item_0827,15,128.0,69,1920.0,8832.0,profit
item_0828,24,60.0,95,1440.0,5700.0,profit
item_0829,45,137.0,66,6165.0,9042.0,profit
item_0830,3,111.0,10,333.0,1110.0,profit
item_0831,12,31.0,100,372.0,3100.0,profit
item_0832,11,77.0,46,847.0,3542.0,profit
item_0833,20,57.0,25,1140.0,1425.0,profit
item_0834,11,150.0,76,1650.0,11400.0,profit
item_0835,26,105.0,28,2730.0,2940.0,profit
item_0836,16,150.0,19,2400.0,2850.0,profit
item_0837,36,81.0,52,2916.0,4212.0,profit
item_0838,49,50.0,91,2450.0,4550.0,profit
item_0839,47,52.0,18,2444.0,936.0,profit
item_0840,12,87.0,95,1044.0,8265.0,profit
item_0841,7,45.0,98,315.0,4410.0,profit
item_0842,19,22.0,92,418.0,2024.0,profit
item_0843,40,102.0,100,4080.0,10200.0,profit
item_0844,46,15.0,34,690.0,510.0,profit
item_0845,40,60.0,65,2400.0,3900.0,profit
item_0846,10,132.0,77,1320.0,10164.0,profit
item_0847,41,50.0,40,2050.0,2000.0,profit
item_0848,9,94.0,27,846.0,2538.0,profit
item_0849,36,95.0,46,3420.0,4370.0,profit
item_0850,15,52.0,60,780.0,3120.0,profit
item_0851,11,80.0,82,880.0,6560.0,profit
item_0852,21,109.0,87,2289.0,9483.0,profit
item_0853,25,66.0,13,1650.0,858.0,profit
item_0854,20,28.0,55,560.0,1540.0,profit
item_0855,33,62.0,60,2046.0,3720.0,profit
item_0856,12,96.0,62,1152.0,5952.0,profit
item_0857,44,95.0,91,4180.0,8645.0,profit
item_0858,21,96.0,31,2016.0,2976.0,profit
item_0859,43,85.0,35,3655.0,2975.0,profit
item_0860,40,92.0,97,3680.0,8924.0,profit
item_0861,31,50.0,91,1550.0,4550.0,profit
item_0862,18,67.0,91,1206.0,6097.0,profit
item_0863,17,16.0,70,272.0,1120.0,profit
item_0864,15,136.0,42,2040.0,5712.0,profit
item_0865,20,58.0,25,1160.0,1450.0,profit
item_0866,15,70.0,42,1050.0,2940.0,profit
item_0867,43,123.0,97,5289.0,11931.0,profit
item_0868,0,145.0,52,0.0,7540.0,loss
item_0869,28,81.0,68,2268.0,5508.0,profit
item_0870,14,97.0,69,1358.0,6693.0,profit
item_0871,33,96.0,15,3168.0,1440.0,profit
item_0872,17,18.0,75,306.0,1350.0,profit
item_0873,7,38.0,18,266.0,684.0,profit
item_0874,45,80.0,65,3600.0,5200.0,profit
item_0875,15,39.0,93,585.0,3627.0,profit
item_0876,49,64.0,43,3136.0,2752.0,profit
item_0877,25,17.0,85,425.0,1445.0,profit
item_0878,4,90.0,66,360.0,5940.0,profit
item_0879,6,122.0,30,732.0,3660.0,profit
item_0880,11,124.0,90,1364.0,11160.0,profit
item_0881,33,131.0,92,4323.0,12052.0,profit
item_0882,37,140.0,17,5180.0,2380.0,profit
item_0883,11,57.0,97,627.0,5529.0,profit
item_0884,26,124.0,47,3224.0,5828.0,profit
item_0885,3,48.0,92,144.0,4416.0,profit
item_0886,11,79.0,86,869.0,6794.0,profit
item_0887,26,136.0,82,3536.0,11152.0,profit
item_0888,38,37.0,91,1406.0,3367.0,profit
item_0889,28,137.0,38,3836.0,5206.0,profit
item_0890,45,72.0,53,3240.0,3816.0,profit
item_0891,19,106.0,13,2014.0,1378.0,profit
item_0892,38,85.0,83,3230.0,7055.0,profit
item_0893,23,95.0,34,2185.0,3230.0,profit
item_0894,46,39.0,15,1794.0,585.0,profit
item_0895,11,100.0,36,1100.0,3600.0,profit
item_0896,35,65.0,41,2275.0,2665.0,profit
item_0897,49,61.0,35,2989.0,2135.0,profit
item_0898,28,19.0,42,532.0,798.0,profit
item_0899,39,84.0,51,3276.0,4284.0,profit
item_0900,31,32.0,74,992.0,2368.0,profit
item_0901,28,114.0,75,3192.0,8550.0,profit
item_0902,30,109.0,43,3270.0,4687.0,profit
item_0903,46,129.0,14,5934.0,1806.0,profit
item_0904,29,50.0,53,1450.0,2650.0,profit
item_0905,14,136.0,34,1904.0,4624.0,profit
item_0906,26,64.0,14,1664.0,896.0,profit
item_0907,18,146.0,54,2628.0,7884.0,profit
item_0908,43,54.0,68,2322.0,3672.0,profit
item_0909,38,149.0,68,5662.0,10132.0,profit
item_0910,10,31.0,59,310.0,1829.0,profit
item_0911,19,17.0,15,323.0,255.0,profit
item_0912,33,135.0,16,4455.0,2160.0,profit
item_0913,1,74.0,67,74.0,4958.0,profit
item_0914,46,130.0,74,5980.0,9620.0,profit
item_0915,45,127.0,57,5715.0,7239.0,profit
item_0916,0,103.0,74,0.0,7622.0,loss
item_0917,34,71.0,22,2414.0,1562.0,profit
item_0918,29,112.0,92,3248.0,10304.0,profit
item_0919,0,68.0,48,0.0,3264.0,loss
item_0920,9,100.0,53,900.0,5300.0,profit
item_0921,46,63.0,98,2898.0,6174.0,profit
item_0922,4,58.0,14,232.0,812.0,profit
item_0923,9,129.0,66,1161.0,8514.0,profit
item_0924,36,59.0,60,2124.0,3540.0,profit
item_0925,45,105.0,63,4725.0,6615.0,profit
item_0926,48,143.0,50,6864.0,7150.0,profit
item_0927,47,82.0,42,3854.0,3444.0,profit
item_0928,25,64.0,70,1600.0,4480.0,profit
item_0929,24,58.0,84,1392.0,4872.0,profit
item_0930,22,131.0,81,2882.0,10611.0,profit
item_0931,28,147.0,52,4116.0,7644.0,profit
item_0932,14,146.0,67,2044.0,9782.0,profit
item_0933,14,41.0,74,574.0,3034.0,profit
item_0934,6,84.0,36,504.0,3024.0,profit
item_0935,37,107.0,52,3959.0,5564.0,profit
item_0936,14,61.0,35,854.0,2135.0,profit
item_0937,4,38.0,20,152.0,760.0,profit
item_0938,39,111.0,31,4329.0,3441.0,profit
item_0939,2,64.0,55,128.0,3520.0,profit
item_0940,24,101.0,100,2424.0,10100.0,profit
item_0941,47,21.0,35,987.0,735.0,profit
item_0942,34,83.0,99,2822.0,8217.0,profit
item_0943,22,56.0,59,1232.0,3304.0,profit
item_0944,2,144.0,25,288.0,3600.0,profit
item_0945,44,111.0,92,4884.0,10212.0,profit
item_0946,38,144.0,53,5472.0,7632.0,profit
item_0947,18,70.0,44,1260.0,3080.0,profit
item_0948,7,36.0,72,252.0,2592.0,profit
item_0949,10,46.0,86,460.0,3956.0,profit
item_0950,16,43.0,35,688.0,1505.0,profit
item_0951,4,79.0,55,316.0,4345.0,profit
item_0952,20,119.0,37,2380.0,4403.0,profit
item_0953,22,122.0,17,2684.0,2074.0,profit
item_0954,4,56.0,44,224.0,2464.0,profit
item_0955,0,143.0,25,0.0,3575.0,loss
item_0956,40,106.0,33,4240.0,3498.0,profit
item_0957,16,54.0,63,864.0,3402.0,profit
item_0958,34,41.0,63,1394.0,2583.0,profit
item_0959,45,15.0,46,675.0,690.0,profit
item_0960,18,82.0,54,1476.0,4428.0,profit
item_0961,48,42.0,49,2016.0,2058.0,profit
item_0962,35,72.0,26,2520.0,1872.0,profit
item_0963,21,145.0,97,3045.0,14065.0,profit
item_0964,41,19.0,20,779.0,380.0,profit
item_0965,29,71.0,85,2059.0,6035.0,profit
item_0966,29,147.0,19,4263.0,2793.0,profit
item_0967,17,35.0,44,595.0,1540.0,profit
item_0968,0,127.0,100,0.0,12700.0,loss
item_0969,50,48.0,98,2400.0,4704.0,profit
item_0970,26,84.0,76,2184.0,6384.0,profit
item_0971,19,80.0,37,1520.0,2960.0,profit
item_0972,19,139.0,74,2641.0,10286.0,profit
item_0973,34,22.0,35,748.0,770.0,profit
item_0974,8,86.0,12,688.0,1032.0,profit
item_0975,31,68.0,64,2108.0,4352.0,profit
item_0976,41,84.0,53,3444.0,4452.0,profit
item_0977,41,116.0,50,4756.0,5800.0,profit
item_0978,17,29.0,56,493.0,1624.0,profit
item_0979,5,88.0,73,440.0,6424.0,profit
item_0980,37,26.0,27,962.0,702.0,profit
item_0981,32,60.0,87,1920.0,5220.0,profit
item_0982,15,110.0,98,1650.0,10780.0,profit
item_0983,28,94.0,36,2632.0,3384.0,profit
item_0984,35,64.0,75,2240.0,4800.0,profit
item_0985,44,43.0,53,1892.0,2279.0,profit
item_0986,26,82.0,24,2132.0,1968.0,profit
item_0987,4,78.0,34,312.0,2652.0,profit
item_0988,7,80.0,70,560.0,5600.0,profit
item_0989,31,16.0,64,496.0,1024.0,profit
item_0990,40,59.0,86,2360.0,5074.0,profit
item_0991,35,29.0,83,1015.0,2407.0,profit
item_0992,47,121.0,52,5687.0,6292.0,profit
item_0993,11,112.0,25,1232.0,2800.0,profit
item_0994,6,60.0,13,360.0,780.0,profit
item_0995,9,29.0,65,261.0,1885.0,profit
item_0996,14,105.0,50,1470.0,5250.0,profit
item_0997,46,88.0,61,4048.0,5368.0,profit
item_0998,20,94.0,47,1880.0,4418.0,profit
item_0999,17,17.0,100,289.0,1700.0,profit
item_1000,6,100.0,66,600.0,6600.0,profit
item_1001,8,98.0,65,784.0,6370.0,profit
item_1002,27,84.0,21,2268.0,1764.0,profit
item_1003,37,70.0,34,2590.0,2380.0,profit
item_1004,10,139.0,52,1390.0,7228.0,profit
item_1005,25,29.0,18,725.0,522.0,profit
item_1006,41,25.0,60,1025.0,1500.0,profit
item_1007,32,39.0,66,1248.0,2574.0,profit
item_1008,2,34.0,83,68.0,2822.0,profit
item_1009,25,69.0,26,1725.0,1794.0,profit
item_1010,12,21.0,99,252.0,2079.0,profit
item_1011,50,147.0,68,7350.0,9996.0,profit
item_1012,17,82.0,87,1394.0,7134.0,profit
item_1013,30,38.0,75,1140.0,2850.0,profit
item_1014,10,32.0,71,320.0,2272.0,profit
item_1015,28,101.0,44,2828.0,4444.0,profit
item_1016,41,28.0,71,1148.0,1988.0,profit
item_1017,8,76.0,69,608.0,5244.0,profit
item_1018,47,17.0,82,799.0,1394.0,profit
item_1019,40,141.0,74,5640.0,10434.0,profit
item_1020,40,48.0,41,1920.0,1968.0,profit
item_1021,32,18.0,40,576.0,720.0,profit
item_1022,20,74.0,71,1480.0,5254.0,profit
item_1023,24,23.0,30,552.0,690.0,profit
item_1024,35,147.0,29,5145.0,4263.0,profit
item_1025,24,26.0,68,624.0,1768.0,profit
item_1026,33,52.0,31,1716.0,1612.0,profit
item_1027,27,91.0,17,2457.0,1547.0,profit
item_1028,7,60.0,17,420.0,1020.0,profit
item_1029,4,139.0,84,556.0,11676.0,profit
item_1030,35,146.0,31,5110.0,4526.0,profit
item_1031,3,134.0,71,402.0,9514.0,profit
item_1032,16,24.0,45,384.0,1080.0,profit
item_1033,6,44.0,87,264.0,3828.0,profit
item_1034,32,35.0,76,1120.0,2660.0,profit
item_1035,1,127.0,10,127.0,1270.0,profit
item_1036,32,85.0,69,2720.0,5865.0,profit
item_1037,16,62.0,44,992.0,2728.0,profit
item_1038,17,40.0,71,680.0,2840.0,profit
item_1039,29,69.0,70,2001.0,4830.0,profit
item_1040,47,92.0,67,4324.0,6164.0,profit
item_1041,47,53.0,45,2491.0,2385.0,profit
item_1042,3,103.0,73,309.0,7519.0,profit
item_1043,16,57.0,31,912.0,1767.0,profit
item_1044,46,149.0,87,6854.0,12963.0,profit
item_1045,26,22.0,15,572.0,330.0,profit
item_1046,29,15.0,45,435.0,675.0,profit
item_1047,11,30.0,19,330.0,570.0,profit
item_1048,14,62.0,82,868.0,5084.0,profit
item_1049,50,111.0,75,5550.0,8325.0,profit
item_1050,34,67.0,14,2278.0,938.0,profit
item_1051,14,50.0,15,700.0,750.0,profit
item_1052,34,24.0,48,816.0,1152.0,profit
item_1053,22,73.0,13,1606.0,949.0,profit
item_1054,44,41.0,11,1804.0,451.0,profit
item_1055,15,59.0,19,885.0,1121.0,profit
item_1056,47,87.0,99,4089.0,8613.0,profit
item_1057,19,24.0,23,456.0,552.0,profit
item_1058,46,68.0,68,3128.0,4624.0,profit
item_1059,4,34.0,67,136.0,2278.0,profit
item_1060,4,124.0,88,496.0,10912.0,profit
item_1061,16,50.0,51,800.0,2550.0,profit
item_1062,17,41.0,59,697.0,2419.0,profit
item_1063,9,82.0,39,738.0,3198.0,profit
item_1064,48,61.0,31,2928.0,1891.0,profit
item_1065,9,148.0,42,1332.0,6216.0,profit
item_1066,31,114.0,27,3534.0,3078.0,profit
item_1067,8,55.0,91,440.0,5005.0,profit
item_1068,41,149.0,60,6109.0,8940.0,profit
item_1069,50,135.0,68,6750.0,9180.0,profit
item_1070,5,100.0,70,500.0,7000.0,profit
item_1071,48,27.0,87,1296.0,2349.0,profit
item_1072,46,49.0,99,2254.0,4851.0,profit
item_1073,9,93.0,12,837.0,1116.0,profit
item_1074,45,142.0,10,6390.0,1420.0,profit
